Open,High,Low,Close,Volume
855.0,855.0,840.0,855.0,6380515.0
869.0,869.0,850.0,850.0,7040204.0
855.0,855.0,834.0,855.0,7017752.0
844.0,844.0,830.0,830.0,7923076.0
855.0,855.0,845.0,855.0,5263300.0
871.0,871.0,851.0,851.0,6535452.0
880.0,880.0,866.0,880.0,7330752.0
891.0,891.0,873.0,873.0,8416974.0
895.0,895.0,877.0,895.0,8344073.0
894.0,894.0,864.0,864.0,5986456.0
890.0,890.0,859.0,890.0,13127950.0
900.0,900.0,868.0,868.0,26446983.0
867.0,867.0,815.0,867.0,24371418.0
810.0,810.0,785.0,785.0,12154425.0
780.0,780.0,766.0,780.0,8655913.0
773.0,773.0,747.0,747.0,4601029.0
746.0,746.0,736.0,746.0,2508067.0
743.0,743.0,736.0,736.0,5833869.0
749.0,749.0,735.0,749.0,6083115.0
750.0,750.0,740.0,740.0,9165403.0
755.0,755.0,730.0,755.0,17506141.0
732.0,732.0,721.0,721.0,17210067.0
728.0,728.0,718.0,728.0,5926768.0
731.0,731.0,712.0,712.0,10231962.0
718.0,718.0,710.0,718.0,10998068.0
714.0,714.0,709.0,709.0,8520113.0
717.0,717.0,707.0,717.0,4989641.0
719.0,719.0,708.0,708.0,3560176.0
715.0,715.0,709.0,715.0,6518505.0
712.0,712.0,706.0,706.0,2766912.0
716.0,716.0,709.0,716.0,5001380.0
721.0,721.0,709.0,709.0,4167379.0
722.0,722.0,708.0,722.0,6376826.0
724.0,724.0,718.0,718.0,735840.0
730.0,730.0,722.0,730.0,6660220.0
730.0,730.0,715.0,715.0,7160677.0
720.0,720.0,708.0,720.0,2724814.0
731.0,731.0,715.0,715.0,8544860.0
720.0,720.0,696.0,720.0,9192682.0
700.0,700.0,691.0,691.0,11171683.0
691.0,691.0,686.0,691.0,1371509.0
690.0,690.0,685.0,685.0,5187912.0
688.0,688.0,680.0,688.0,6992179.0
690.0,690.0,681.0,681.0,4299414.0
691.0,691.0,680.0,691.0,5981206.0
689.0,689.0,681.0,681.0,3287509.0
708.93,708.93,678.0,708.93,6780379.0
799.0,799.0,789.0,789.0,25071269.0
810.0,810.0,792.0,810.0,12382022.0
803.0,803.0,789.0,789.0,13943026.0
793.0,793.0,780.0,793.0,7134674.0
795.0,795.0,776.0,776.0,6056596.0
815.0,815.0,778.0,815.0,23363212.0
829.0,829.0,807.0,807.0,5260676.0
825.0,825.0,818.0,825.0,2045066.0
830.0,830.0,818.0,818.0,2590226.0
830.0,830.0,825.0,830.0,2022793.0
830.0,830.0,823.0,823.0,3206308.0
831.0,831.0,820.0,831.0,1978534.0
835.0,835.0,826.0,826.0,3121345.0
830.0,830.0,825.0,830.0,2700338.0
835.0,835.0,829.0,829.0,1786992.0
841.0,841.0,825.0,841.0,4282870.0
845.0,845.0,840.0,840.0,3504489.0
844.0,844.0,837.0,844.0,3704155.0
841.0,841.0,830.0,830.0,3021780.0
835.0,835.0,830.0,835.0,5226541.0
838.0,838.0,832.0,832.0,1857209.0
841.0,841.0,832.0,841.0,3264588.0
843.0,843.0,838.0,838.0,2157456.0
850.0,850.0,838.0,850.0,3525291.0
845.0,845.0,841.0,841.0,1408160.0
848.0,848.0,836.0,848.0,2879855.0
850.0,850.0,844.0,844.0,2644690.0
845.0,845.0,836.0,845.0,1789744.0
858.0,858.0,841.0,841.0,2495960.0
842.0,842.0,834.0,842.0,2274094.0
844.0,844.0,830.0,830.0,3380041.0
851.0,851.0,835.0,851.0,2630499.0
848.0,848.0,834.0,834.0,4594681.0
840.0,840.0,834.0,840.0,3665005.0
839.0,839.0,835.0,835.0,3320723.0
840.0,840.0,835.0,840.0,3841093.0
848.0,848.0,835.0,835.0,6131147.0
855.0,855.0,841.0,855.0,8406376.0
859.0,859.0,850.0,850.0,4367064.0
863.0,863.0,851.0,863.0,4299360.0
879.0,879.0,860.0,860.0,6272105.0
877.0,877.0,865.0,877.0,3580230.0
880.0,880.0,864.0,864.0,5420729.0
870.0,870.0,860.0,870.0,6076478.0
870.0,870.0,855.0,855.0,1363054.0
876.0,876.0,865.0,876.0,4559230.0
870.0,870.0,851.0,851.0,7768742.0
860.0,860.0,845.0,860.0,2889782.0
860.0,860.0,850.0,850.0,6065755.0
862.0,862.0,856.0,862.0,4313427.0
869.0,869.0,850.0,850.0,2156799.0
859.0,859.0,847.0,859.0,8028210.0
855.0,855.0,847.0,847.0,4154691.0
860.0,860.0,845.0,860.0,2698524.0
860.0,860.0,844.0,844.0,3292015.0
860.0,860.0,850.0,860.0,6985900.0
856.0,856.0,850.0,850.0,3551145.0
851.0,851.0,830.0,851.0,5146673.0
860.0,860.0,849.0,849.0,6810591.0
863.0,863.0,841.0,863.0,11836081.0
875.0,875.0,862.0,862.0,2724634.0
882.14,882.14,865.0,882.14,4012974.0
890.0,890.0,882.0,882.0,2918930.0
900.0,900.0,888.0,900.0,4856282.0
899.0,899.0,885.0,885.0,3590433.0
898.76,898.76,888.0,898.76,5315003.0
904.0,904.0,898.0,898.0,3411869.0
915.0,915.0,900.0,915.0,4161447.0
906.0,906.0,890.0,890.0,3590008.0
918.0,918.0,902.0,918.0,689755.0
918.0,918.0,908.0,908.0,2343176.0
930.0,930.0,916.0,930.0,2861006.0
940.0,940.0,919.0,919.0,7014926.0
920.0,920.0,915.0,920.0,4012461.0
921.0,921.0,905.0,905.0,765772.0
911.0,911.0,897.0,911.0,3671257.0
946.0,946.0,897.0,897.0,2049703.0
900.0,900.0,900.0,900.0,213380.0
940.0,940.0,935.0,935.0,2564837.0
947.0,947.0,938.0,947.0,1973599.0
949.0,949.0,940.0,940.0,1486688.0
952.0,952.0,940.0,952.0,2290367.0
945.0,945.0,940.0,940.0,1665460.0
945.0,945.0,939.0,945.0,2696421.0
956.0,956.0,939.0,939.0,2375880.0
963.0,963.0,956.0,963.0,1003004.0
970.0,970.0,956.0,956.0,3062958.0
960.0,960.0,950.0,960.0,1914357.0
959.0,959.0,950.0,950.0,1836366.0
955.0,955.0,950.0,955.0,183830.0
956.0,956.0,940.0,940.0,1176840.0
939.0,939.0,935.0,939.0,1805120.0
937.0,937.0,929.0,929.0,4765260.0
932.0,932.0,927.0,932.0,4083177.0
939.0,939.0,927.0,927.0,2309884.0
944.0,944.0,927.0,944.0,3103085.0
944.0,944.0,927.0,927.0,5418389.0
958.0,958.0,916.0,958.0,4793892.0
945.0,945.0,932.0,932.0,4797575.0
950.0,950.0,940.0,950.0,3714697.0
956.0,956.0,934.0,934.0,2457545.0
961.0,961.0,950.0,961.0,6875847.0
970.0,970.0,960.0,960.0,2955155.0
969.0,969.0,960.0,969.0,9023400.0
965.0,965.0,960.0,960.0,5014381.0
964.0,964.0,950.0,964.0,3067001.0
970.0,970.0,960.0,960.0,6276391.0
970.0,970.0,966.0,970.0,5077774.0
970.0,970.0,965.0,965.0,1919979.0
974.0,974.0,968.0,974.0,9476501.0
970.0,970.0,966.0,966.0,5204961.0
967.0,967.0,965.0,967.0,4148546.0
969.0,969.0,960.0,960.0,6594520.0
967.0,967.0,960.0,967.0,7154743.0
974.0,974.0,955.0,955.0,7272133.0
984.0,984.0,963.0,984.0,16255028.0
974.0,974.0,965.0,965.0,9723088.0
971.0,971.0,961.0,971.0,7858208.0
970.0,970.0,955.0,955.0,7217390.0
952.0,952.0,946.0,952.0,6664605.0
952.0,952.0,945.0,945.0,4957539.0
949.0,949.0,945.0,949.0,3001456.0
950.0,950.0,943.0,943.0,5781337.0
948.0,948.0,944.0,948.0,5664032.0
945.0,945.0,941.0,941.0,4479671.0
945.0,945.0,935.0,945.0,2048396.0
947.0,947.0,940.0,940.0,4641395.0
960.0,960.0,942.0,960.0,8697104.0
965.0,965.0,954.0,954.0,10576160.0
966.0,966.0,930.0,966.0,16648687.0
940.0,940.0,913.0,913.0,16481295.0
907.0,907.0,900.0,907.0,5763190.0
907.0,907.0,900.0,900.0,4849651.0
910.0,910.0,894.0,910.0,5711482.0
922.0,922.0,904.0,904.0,2995504.0
910.0,910.0,903.0,910.0,2418903.0
919.0,919.0,904.0,904.0,1939354.0
907.0,907.0,900.0,907.0,6014701.0
907.0,907.0,900.0,900.0,5793997.0
909.0,909.0,904.0,909.0,5025364.0
910.0,910.0,904.0,904.0,5399467.0
910.0,910.0,905.0,910.0,4667568.0
913.0,913.0,907.0,907.0,4704652.0
919.0,919.0,909.0,919.0,5081568.0
908.0,908.0,899.0,899.0,11940605.0
900.0,900.0,897.0,900.0,6515265.0
905.0,905.0,898.0,898.0,18838973.0
900.0,900.0,898.0,900.0,10173097.0
900.0,900.0,897.0,897.0,5564234.0
905.0,905.0,898.0,905.0,33135848.0
905.0,905.0,897.0,897.0,25684476.0
917.0,917.0,899.0,917.0,58183875.0
921.0,921.0,903.0,903.0,9814734.0
920.0,920.0,912.0,920.0,5011393.0
922.0,922.0,911.0,911.0,4937055.0
928.0,928.0,917.0,928.0,8488516.0
926.0,926.0,917.0,917.0,3635273.0
941.0,941.0,918.0,941.0,10191921.0
953.0,953.0,928.0,928.0,12053335.0
928.0,928.0,919.0,928.0,11688329.0
920.0,920.0,913.0,913.0,5705845.0
926.0,926.0,918.0,926.0,5276092.0
928.0,928.0,917.0,917.0,2230578.0
945.0,945.0,925.0,945.0,3928819.0
955.0,955.0,931.0,931.0,2458336.0
935.0,935.0,921.0,935.0,4684972.0
931.0,931.0,922.0,922.0,1090732.0
945.0,945.0,930.0,945.0,4659460.0
943.0,943.0,936.0,936.0,4227179.0
945.0,945.0,940.0,945.0,2172544.0
945.0,945.0,940.0,940.0,3150990.0
944.0,944.0,940.0,944.0,1284805.0
955.0,955.0,937.0,937.0,2708792.0
959.0,959.0,940.0,959.0,3005848.0
963.0,963.0,955.0,955.0,908810.0
960.0,960.0,945.0,960.0,3623053.0
960.0,960.0,945.0,945.0,4348302.0
975.0,975.0,945.0,975.0,4985404.0
970.0,970.0,944.0,944.0,5203139.0
990.0,990.0,975.0,990.0,4699557.0
1000.0,1000.0,988.0,988.0,1870275.0
985.0,985.0,970.0,985.0,3778918.0
1000.0,1000.0,980.0,980.0,5851885.0
1005.0,1005.0,995.0,1005.0,3164745.0
1013.0,1013.0,999.0,999.0,2369794.0
1010.0,1010.0,999.0,1010.0,4215660.0
1012.0,1012.0,985.0,985.0,4168432.0
990.0,990.0,978.0,990.0,3025613.0
999.0,999.0,990.0,990.0,5272846.0
999.0,999.0,984.0,999.0,5608070.0
1003.0,1003.0,995.0,995.0,6353640.0
1010.0,1010.0,996.0,1010.0,6406075.0
1022.0,1022.0,1000.0,1000.0,9407270.0
1005.0,1005.0,1001.0,1005.0,3305126.0
1002.0,1002.0,999.0,999.0,6059488.0
1007.0,1007.0,995.0,1007.0,2600618.0
1004.0,1004.0,990.0,990.0,8893275.0
1010.0,1010.0,996.0,1010.0,3220711.0
1014.0,1014.0,1003.0,1003.0,8034051.0
1010.0,1010.0,997.0,1010.0,8852104.0
1010.0,1010.0,998.0,998.0,6056230.0
1006.0,1006.0,1000.0,1006.0,6357513.0
1025.0,1025.0,1009.0,1009.0,6759592.0
1025.0,1025.0,996.0,1025.0,10833777.0
1020.0,1020.0,1002.0,1002.0,7486292.0
1050.0,1050.0,1020.0,1050.0,13834533.0
1045.0,1045.0,1030.0,1030.0,10957803.0
1064.0,1064.0,1032.0,1064.0,8577428.0
1081.0,1081.0,1050.0,1050.0,17342320.0
1076.0,1076.0,1058.0,1076.0,22041196.0
1060.0,1060.0,1041.0,1041.0,16510904.0
1050.0,1050.0,999.0,1050.0,22542958.0
1005.0,1005.0,997.0,997.0,16014884.0
999.0,999.0,980.0,999.0,8269895.0
999.0,999.0,979.0,979.0,12926814.0
999.0,999.0,988.0,999.0,14093564.0
994.0,994.0,980.0,980.0,7922823.0
1000.0,1000.0,980.0,1000.0,11843749.0
1030.0,1030.0,994.0,994.0,35649958.0
1010.0,1010.0,972.0,1010.0,31438392.0
978.0,978.0,965.0,965.0,27130865.0
965.0,965.0,950.0,965.0,16258088.0
950.0,950.0,939.0,939.0,10755354.0
949.0,949.0,937.0,949.0,8183555.0
975.0,975.0,917.0,917.0,14400984.0
987.0,987.0,967.0,987.0,18319193.0
968.0,968.0,931.0,931.0,22625884.0
950.0,950.0,888.0,950.0,23304842.0
965.0,965.0,920.0,920.0,15870121.0
990.0,990.0,969.0,990.0,19557394.0
1001.0,1001.0,985.0,985.0,20629079.0
1015.0,1015.0,998.0,1015.0,23766543.0
1030.0,1030.0,1012.0,1012.0,12261050.0
1029.0,1029.0,1019.0,1029.0,12445533.0
1035.0,1035.0,1023.0,1023.0,11519949.0
1040.0,1040.0,1030.0,1040.0,9895232.0
1041.0,1041.0,1024.0,1024.0,15241365.0
1043.0,1043.0,1035.0,1043.0,8421984.0
1060.0,1060.0,1040.0,1040.0,12328304.0
1065.0,1065.0,1051.0,1065.0,22518994.0
1060.0,1060.0,1025.0,1025.0,16382778.0
1070.0,1070.0,1031.0,1070.0,9930691.0
1045.0,1045.0,1022.0,1022.0,13943999.0
1067.0,1067.0,1055.0,1067.0,13355553.0
1075.0,1075.0,1055.0,1055.0,20383380.0
1085.0,1085.0,1059.0,1085.0,13147101.0
1090.0,1090.0,1065.0,1065.0,11396582.0
1100.0,1100.0,1086.0,1100.0,8754206.0
1096.0,1096.0,1085.0,1085.0,2833586.0
1130.0,1130.0,1093.0,1130.0,10334586.0
1126.0,1126.0,1106.0,1106.0,21802656.0
1104.0,1104.0,1075.0,1104.0,20360424.0
1075.0,1075.0,1060.0,1060.0,12624699.0
1074.0,1074.0,1061.0,1074.0,6533434.0
1070.0,1070.0,1060.0,1060.0,6760781.0
1070.0,1070.0,1057.0,1070.0,9272016.0
1066.0,1066.0,1060.0,1060.0,7896306.0
1073.0,1073.0,1065.0,1073.0,4892085.0
1092.0,1092.0,1074.0,1074.0,13121803.0
1099.0,1099.0,1086.0,1099.0,21733406.0
1098.0,1098.0,1075.0,1075.0,13798913.0
1070.0,1070.0,1058.0,1070.0,10680085.0
1055.0,1055.0,1045.0,1045.0,12243536.0
1055.0,1055.0,1044.0,1055.0,10552455.0
1039.0,1039.0,1020.0,1020.0,8413375.0
1032.0,1032.0,1010.0,1032.0,20147654.0
1040.0,1040.0,1030.0,1030.0,6832655.0
1043.0,1043.0,1033.0,1043.0,12404528.0
1045.0,1045.0,1025.0,1025.0,12403365.0
1045.0,1045.0,1010.0,1045.0,21075039.0
1066.0,1066.0,1025.0,1025.0,22954807.0
1073.0,1073.0,1055.0,1073.0,9958623.0
1093.0,1093.0,1070.0,1070.0,13268074.0
1100.0,1100.0,1089.0,1100.0,10622378.0
1097.0,1097.0,1080.0,1080.0,15355520.0
1090.0,1090.0,1074.0,1090.0,9375573.0
1081.0,1081.0,1059.0,1059.0,7729842.0
1100.0,1100.0,1050.0,1100.0,13419655.0
1101.0,1101.0,1065.0,1065.0,26436586.0
1065.0,1065.0,1020.0,1065.0,15815821.0
1090.0,1090.0,1015.0,1015.0,19872468.0
1129.0,1129.0,1085.0,1129.0,17372804.0
1143.0,1143.0,1130.0,1130.0,3218527.0
1155.0,1155.0,1130.0,1155.0,2324230.0
1155.0,1155.0,1148.0,1148.0,4869175.0
1160.0,1160.0,1145.0,1160.0,4876851.0
1160.0,1160.0,1145.0,1145.0,3077286.0
1161.0,1161.0,1155.0,1161.0,2738360.0
1164.0,1164.0,1160.0,1160.0,1794115.0
1160.0,1160.0,1150.0,1160.0,4269481.0
1169.0,1169.0,1159.0,1159.0,1297193.0
1160.0,1160.0,1155.0,1160.0,2332412.0
1170.0,1170.0,1153.0,1153.0,1104025.0
1167.0,1167.0,1152.0,1167.0,3216181.0
1176.0,1176.0,1155.0,1155.0,11249659.0
1180.0,1180.0,1165.0,1180.0,4716696.0
1170.0,1170.0,1155.0,1155.0,4771619.0
1181.0,1181.0,1166.0,1181.0,5182918.0
1190.0,1190.0,1170.0,1170.0,9533877.0
1190.0,1190.0,1180.0,1190.0,13340119.0
1180.0,1180.0,1165.0,1165.0,5925569.0
1184.0,1184.0,1160.0,1184.0,8269855.0
1180.0,1180.0,1170.0,1170.0,8771195.0
1175.0,1175.0,1166.0,1175.0,5958916.0
1168.0,1168.0,1160.0,1160.0,3551417.0
1162.0,1162.0,1130.0,1162.0,4981260.0
1157.0,1157.0,1140.0,1140.0,13682716.0
1200.0,1200.0,1168.0,1200.0,3011830.0
1200.0,1200.0,1180.0,1180.0,5558767.0
1208.0,1208.0,1197.0,1208.0,10679752.0
1200.0,1200.0,1163.0,1163.0,13012931.0
1165.0,1165.0,1150.0,1165.0,12632188.0
1150.0,1150.0,1121.0,1121.0,11359344.0
1165.0,1165.0,1130.0,1165.0,20877641.0
1180.0,1180.0,1165.0,1165.0,5028682.0
1195.0,1195.0,1175.0,1195.0,10893020.0
1200.0,1200.0,1180.0,1180.0,6764751.0
1210.0,1210.0,1194.0,1210.0,9320970.0
1230.0,1230.0,1208.0,1208.0,9364149.0
1235.0,1235.0,1220.0,1235.0,3979235.0
1225.0,1225.0,1210.0,1210.0,5238973.0
1234.0,1234.0,1220.0,1234.0,7210045.0
1240.0,1240.0,1225.0,1225.0,2973525.0
1265.0,1265.0,1235.0,1265.0,2930820.0
1270.0,1270.0,1251.0,1251.0,3659420.0
1280.0,1280.0,1260.0,1280.0,2169615.0
1285.0,1285.0,1270.0,1270.0,1368105.0
1280.0,1280.0,1264.0,1280.0,6117000.0
1291.0,1291.0,1265.0,1265.0,8271853.0
1285.0,1285.0,1220.0,1285.0,7799850.0
1219.0,1219.0,1200.0,1200.0,1731988.0
1205.0,1205.0,1195.0,1205.0,7616025.0
1209.0,1209.0,1199.0,1199.0,6749975.0
1211.0,1211.0,1190.0,1211.0,2631375.0
1225.0,1225.0,1200.0,1200.0,8301697.0
1245.0,1245.0,1200.0,1245.0,7046017.0
1269.0,1269.0,1245.0,1245.0,6875981.0
1265.0,1265.0,1243.0,1265.0,1988128.0
1265.0,1265.0,1251.0,1251.0,7709872.0
1265.0,1265.0,1258.0,1265.0,3118727.0
1260.0,1260.0,1242.0,1242.0,10628509.0
1274.0,1274.0,1254.0,1274.0,7065724.0
1270.0,1270.0,1255.0,1255.0,8639064.0
1255.0,1255.0,1210.0,1255.0,10589205.0
1210.0,1210.0,1189.0,1189.0,11452752.0
1190.0,1190.0,1170.0,1190.0,7895425.0
1235.0,1235.0,1191.0,1191.0,19436411.0
1650.0,1650.0,1613.0,1650.0,103382819.0
1688.0,1688.0,1632.0,1632.0,49273019.0
1700.0,1700.0,1675.0,1700.0,48861153.0
1715.0,1715.0,1670.0,1670.0,33552418.0
1701.0,1701.0,1640.0,1701.0,22238967.0
1750.0,1750.0,1699.0,1699.0,23374198.0
1770.0,1770.0,1722.0,1770.0,20085496.0
1799.0,1799.0,1758.0,1758.0,36640894.0
1810.0,1810.0,1755.0,1810.0,55313492.0
1730.0,1730.0,1718.0,1718.0,7206550.0
1740.0,1740.0,1730.0,1740.0,8214588.0
1730.0,1730.0,1717.0,1717.0,9343100.0
1730.0,1730.0,1715.0,1730.0,5297040.0
1760.0,1760.0,1732.0,1732.0,10259197.0
1751.0,1751.0,1710.0,1751.0,17274511.0
1735.0,1735.0,1713.0,1713.0,13756714.0
1749.0,1749.0,1720.0,1749.0,8758193.0
1769.0,1769.0,1745.0,1745.0,17482991.0
1779.0,1779.0,1736.0,1779.0,17881898.0
1798.0,1798.0,1775.0,1775.0,21922842.0
1773.0,1773.0,1750.0,1773.0,31186114.0
1733.0,1733.0,1700.0,1700.0,31218211.0
1675.0,1675.0,1652.0,1675.0,26155939.0
1640.0,1640.0,1630.0,1630.0,6688292.0
1642.0,1642.0,1625.0,1642.0,5687953.0
1629.0,1629.0,1620.0,1620.0,5407310.0
1630.0,1630.0,1610.0,1630.0,5680620.0
1640.0,1640.0,1625.0,1625.0,7802785.0
1643.0,1643.0,1612.0,1643.0,6361000.0
1620.0,1620.0,1607.0,1607.0,8936508.0
1650.0,1650.0,1600.0,1650.0,7517602.0
1665.0,1665.0,1630.0,1630.0,7920541.0
1670.0,1670.0,1656.0,1670.0,10892528.0
1670.0,1670.0,1650.0,1650.0,20914375.0
1650.0,1650.0,1599.0,1650.0,20156563.0
1599.0,1599.0,1540.0,1540.0,17515322.0
1530.0,1530.0,1500.0,1530.0,4434776.0
1525.0,1525.0,1512.0,1512.0,4113818.0
1520.0,1520.0,1510.0,1520.0,3394055.0
1510.0,1510.0,1500.0,1500.0,5394980.0
1505.0,1505.0,1490.0,1505.0,9080538.0
1525.0,1525.0,1490.0,1490.0,10562849.0
1500.0,1500.0,1475.0,1500.0,4686720.0
1485.0,1485.0,1475.0,1475.0,4111579.0
1479.0,1479.0,1472.0,1479.0,4098059.0
1480.0,1480.0,1470.0,1470.0,3090420.0
1499.0,1499.0,1460.0,1499.0,4948199.0
1500.0,1500.0,1485.0,1485.0,6571007.0
1499.0,1499.0,1485.0,1499.0,5280813.0
1490.0,1490.0,1465.0,1465.0,5871812.0
1484.0,1484.0,1451.0,1484.0,4636934.0
1460.0,1460.0,1450.0,1450.0,5393372.0
1455.0,1455.0,1436.0,1455.0,6621680.0
1460.0,1460.0,1445.0,1445.0,9297531.0
1480.0,1480.0,1453.0,1480.0,4601959.0
1504.0,1504.0,1458.0,1458.0,6413088.0
1460.0,1460.0,1450.0,1460.0,15412170.0
1479.0,1479.0,1455.0,1455.0,8357364.0
1479.0,1479.0,1451.0,1479.0,13894083.0
1512.0,1512.0,1470.0,1470.0,9211705.0
1515.0,1515.0,1500.0,1515.0,4713197.0
1540.0,1540.0,1514.0,1514.0,16424306.0
1530.0,1530.0,1500.0,1530.0,12067235.0
1509.0,1509.0,1480.0,1480.0,5530476.0
1501.0,1501.0,1470.0,1501.0,12917926.0
1525.0,1525.0,1495.0,1495.0,13506747.0
1515.0,1515.0,1490.0,1515.0,7578531.0
1545.0,1545.0,1499.0,1499.0,6234438.0
1553.0,1553.0,1535.0,1553.0,7241440.0
1557.0,1557.0,1541.0,1541.0,5158553.0
1560.0,1560.0,1540.0,1560.0,5515135.0
1559.0,1559.0,1535.0,1535.0,1959285.0
1560.0,1560.0,1535.0,1560.0,1869835.0
1565.0,1565.0,1540.0,1540.0,7941445.0
1560.0,1560.0,1550.0,1560.0,3897343.0
1560.0,1560.0,1536.0,1536.0,2926720.0
1577.0,1577.0,1560.0,1577.0,4954540.0
1570.0,1570.0,1560.0,1560.0,4180311.0
1580.0,1580.0,1550.0,1580.0,3151900.0
1564.0,1564.0,1520.0,1520.0,4129491.0
1560.0,1560.0,1525.0,1560.0,4934049.0
1570.0,1570.0,1552.0,1552.0,4297693.0
1596.0,1596.0,1560.0,1596.0,5428952.0
1545.0,1545.0,1535.0,1535.0,3607072.0
1580.0,1580.0,1545.0,1580.0,10180389.0
1581.0,1581.0,1557.0,1557.0,5613711.0
1579.0,1579.0,1565.0,1579.0,3204084.0
1596.0,1596.0,1570.0,1570.0,4753538.0
1600.0,1600.0,1575.0,1600.0,6412340.0
1650.0,1650.0,1580.0,1580.0,12119151.0
1570.0,1570.0,1540.0,1570.0,6434092.0
1545.0,1545.0,1500.0,1500.0,5710446.0
1556.0,1556.0,1515.0,1556.0,4530449.0
1590.0,1590.0,1540.0,1540.0,4562607.0
1600.0,1600.0,1565.0,1600.0,7804592.0
1635.0,1635.0,1592.0,1592.0,13110570.0
1628.0,1628.0,1592.0,1628.0,14675019.0
1575.0,1575.0,1550.0,1550.0,12919959.0
1585.0,1585.0,1539.0,1585.0,7720480.0
1580.0,1580.0,1556.0,1556.0,8628837.0
1594.0,1594.0,1550.0,1594.0,14130868.0
1716.0,1716.0,1550.0,1550.0,24944664.0
1591.0,1591.0,1560.0,1591.0,13863282.0
1570.0,1570.0,1541.0,1541.0,15116519.0
1606.0,1606.0,1550.0,1606.0,28454445.0
1581.0,1581.0,1529.0,1529.0,15514194.0
1529.0,1529.0,1480.0,1529.0,22420877.0
1499.0,1499.0,1465.0,1465.0,12629357.0
1538.0,1538.0,1480.0,1538.0,18575436.0
1475.0,1475.0,1450.0,1450.0,11154867.0
1465.0,1465.0,1440.0,1465.0,14841723.0
1446.0,1446.0,1430.0,1430.0,6673702.0
1449.0,1449.0,1431.0,1449.0,4653160.0
1449.0,1449.0,1421.0,1421.0,1775926.0
1465.0,1465.0,1440.0,1465.0,2011608.0
1460.0,1460.0,1435.0,1435.0,3423835.0
1463.0,1463.0,1436.0,1463.0,4353264.0
1450.0,1450.0,1424.0,1424.0,5804665.0
1470.0,1470.0,1451.0,1470.0,4814614.0
1461.0,1461.0,1395.0,1395.0,8561833.0
1421.0,1421.0,1401.0,1421.0,4935667.0
1407.0,1407.0,1388.0,1388.0,11667455.0
1400.0,1400.0,1377.0,1400.0,6066336.0
1470.0,1470.0,1405.0,1405.0,6842345.0
1485.0,1485.0,1465.0,1485.0,3984496.0
1505.0,1505.0,1475.0,1475.0,2804625.0
1550.0,1550.0,1495.0,1550.0,11784598.0
1549.0,1549.0,1510.0,1510.0,11253485.0
1500.0,1500.0,1427.0,1500.0,10368340.0
1458.0,1458.0,1415.0,1415.0,10916859.0
1412.0,1412.0,1370.0,1412.0,8619869.0
1375.0,1375.0,1346.0,1346.0,12054626.0
1380.0,1380.0,1275.0,1380.0,13734117.0
1343.0,1343.0,1295.0,1295.0,14703980.0
1391.0,1391.0,1370.0,1391.0,6617816.0
1420.0,1420.0,1382.0,1382.0,8465459.0
1422.0,1422.0,1400.0,1422.0,10392930.0
1455.0,1455.0,1420.0,1420.0,4593482.0
1480.0,1480.0,1412.0,1480.0,7173313.0
1485.0,1485.0,1440.0,1440.0,7967835.0
1450.0,1450.0,1400.0,1450.0,8122880.0
1390.0,1390.0,1304.0,1304.0,9654758.0
1425.0,1425.0,1350.0,1425.0,8563164.0
1445.0,1445.0,1400.0,1400.0,6429933.0
1459.0,1459.0,1426.0,1459.0,11287504.0
1500.0,1500.0,1481.0,1481.0,4416101.0
1516.0,1516.0,1500.0,1516.0,4328142.0
1515.0,1515.0,1500.0,1500.0,4089847.0
1515.0,1515.0,1500.0,1515.0,5400055.0
1512.0,1512.0,1490.0,1490.0,7523545.0
1525.0,1525.0,1500.0,1525.0,5639426.0
1540.0,1540.0,1505.0,1505.0,8008643.0
1550.0,1550.0,1530.0,1550.0,3569530.0
1565.0,1565.0,1546.0,1546.0,3080102.0
1565.0,1565.0,1540.0,1565.0,6277188.0
1551.0,1551.0,1525.0,1525.0,5014861.0
1529.0,1529.0,1510.0,1529.0,2106767.0
1510.0,1510.0,1495.0,1495.0,4176835.0
1520.0,1520.0,1500.0,1520.0,6307494.0
1529.0,1529.0,1515.0,1515.0,2179380.0
1550.0,1550.0,1525.0,1550.0,9065006.0
1550.0,1550.0,1525.0,1525.0,16338631.0
1548.0,1548.0,1525.0,1548.0,4755293.0
1519.0,1519.0,1481.0,1481.0,4769867.0
1485.0,1485.0,1450.0,1485.0,9075222.0
1500.0,1500.0,1421.0,1421.0,5120574.0
1518.0,1518.0,1500.0,1518.0,8839205.0
1540.0,1540.0,1524.0,1524.0,6725386.0
1561.0,1561.0,1530.0,1561.0,3458589.0
1581.0,1581.0,1565.0,1565.0,7777705.0
1581.0,1581.0,1571.0,1581.0,10728686.0
1590.0,1590.0,1565.0,1565.0,3988415.0
1596.0,1596.0,1565.0,1596.0,4969905.0
1605.0,1605.0,1575.0,1575.0,5728110.0
1605.0,1605.0,1590.0,1605.0,5234640.0
1615.0,1615.0,1600.0,1600.0,3579929.0
1635.0,1635.0,1616.0,1635.0,3924004.0
1640.0,1640.0,1625.0,1625.0,1543130.0
1650.0,1650.0,1618.0,1650.0,4780580.0
1690.0,1690.0,1610.0,1610.0,4064153.0
1670.0,1670.0,1600.0,1670.0,6890404.0
1734.0,1734.0,1652.0,1652.0,12248557.0
1700.0,1700.0,1640.0,1700.0,12521920.0
